,State,County,Tract,Number of families,Number of families below poverty line,Vacancy,Coastal Flooding Risk Score,Percent below poverty line,Family median income,Housing Cost,At Risk
1265,Florida,Hendry,9601.03,402,11.0,201,0.0,2.7,47273.0,649.0,0
1266,Florida,Hendry,9602.01,286,93.0,261,77.52143286190137,32.2,42704.0,410.0,0
1267,Florida,Hendry,9602.02,903,221.0,363,76.94260907552012,24.4,43098.0,563.0,0
1268,Florida,Hendry,9603,553,77.0,153,78.54529569158521,13.9,65074.0,430.0,0
1269,Florida,Hendry,9701.01,887,165.0,238,79.88314312237206,18.6,66424.0,716.0,0
1270,Florida,Hendry,9701.02,1031,236.0,384,0.0,22.8,55313.0,697.0,0
1271,Florida,Hendry,9702.01,706,205.0,407,0.0,29.0,53600.0,808.0,0
1272,Florida,Hernando,9702.02,386,48.0,80,0.0,12.4,56786.0,638.0,0
1273,Florida,Hernando,9703.01,1402,172.0,292,0.0,12.2,52431.0,860.0,0
1274,Florida,Hernando,9703.02,345,85.0,59,0.0,24.6,51563.0,841.0,0
1275,Florida,Hernando,9704.01,706,313.0,150,0.0,44.3,47530.0,628.0,0
1276,Florida,Hernando,9704.02,568,170.0,100,0.0,29.9,49167.0,468.0,0
1277,Florida,Hernando,1.01,1021,176.0,0,0.0,17.2,31795.0,915.0,0
1278,Florida,Hernando,1.02,949,226.0,197,0.0,23.8,60972.0,777.0,0
1279,Florida,Hernando,2,1527,199.0,250,0.0,13.0,66977.0,646.0,0
1280,Florida,Hernando,3,1970,546.0,490,0.0,27.7,52984.0,866.0,0
1281,Florida,Hernando,4.01,1018,113.0,131,0.0,11.1,64295.0,840.0,0
1282,Florida,Hernando,4.03,1004,180.0,173,0.0,17.9,38868.0,894.0,0
1283,Florida,Hernando,4.04,1234,302.0,347,0.0,24.4,47813.0,802.0,0
1284,Florida,Hernando,6.01,143,4.0,176,73.23486048162508,2.1,76458.0,669.0,0
1285,Florida,Hernando,6.02,1071,167.0,174,76.29552776715995,15.5,49125.0,753.0,0
1286,Florida,Hernando,401.01,1448,50.0,380,0.0,3.4,69762.0,951.0,0
1287,Florida,Hernando,401.02,514,60.0,227,0.0,11.5,61198.0,844.0,0
1288,Florida,Hernando,402.01,787,51.0,178,0.0,6.4,64743.0,663.0,0
1289,Florida,Hernando,402.02,1812,363.0,514,0.0,20.0,59158.0,675.0,0
1290,Florida,Hernando,403.01,471,22.0,139,0.0,4.5,87917.0,962.0,0
1291,Florida,Hernando,403.02,1269,124.0,156,0.0,9.7,87109.0,939.0,0
1292,Florida,Hernando,403.03,760,114.0,45,0.0,15.0,84000.0,861.0,0
1293,Florida,Hernando,404,897,54.0,231,0.0,6.0,48224.0,787.0,0
1294,Florida,Hernando,405.01,1037,173.0,551,0.0,16.6,54180.0,1001.0,0
1295,Florida,Hernando,405.02,794,89.0,285,0.0,11.1,52273.0,746.0,0
1296,Florida,Hernando,406.01,765,50.0,141,72.41850051875717,6.5,59006.0,617.0,0
1297,Florida,Hernando,406.02,870,81.0,280,74.26145361218806,9.2,76667.0,997.0,0
1298,Florida,Hernando,407.01,2015,49.0,238,0.0,2.4,103155.0,1270.0,0
1299,Florida,Hernando,407.02,1310,108.0,186,0.0,8.2,85357.0,548.0,0
1300,Florida,Hernando,408.01,978,56.0,350,72.90449408,5.7,59016.0,429.0,0
1301,Florida,Hernando,408.02,1403,27.0,634,71.42467099874406,1.9,60284.0,456.0,0
1302,Florida,Hernando,409.01,1802,125.0,185,73.49969967,6.9,67150.0,1117.0,0
1303,Florida,Hernando,409.06,2246,171.0,70,0.0,7.6,82162.0,1189.0,0
1304,Florida,Hernando,409.07,780,64.0,144,73.90924479877681,8.2,74955.0,858.0,0
1305,Florida,Hernando,409.08,2534,241.0,262,73.68536012668595,9.5,98929.0,1407.0,0
1306,Florida,Hernando,409.09,1313,81.0,316,73.39594823349533,6.1,99447.0,1288.0,0
1307,Florida,Hernando,409.10,1228,80.0,237,72.93725769,6.5,87854.0,1072.0,0
1308,Florida,Hernando,409.11,1405,121.0,102,71.88609184732158,8.6,86612.0,1267.0,0
1309,Florida,Hernando,409.12,915,69.0,0,72.25741276688692,7.5,84840.0,1036.0,0
1310,Florida,Hernando,409.13,978,0.0,127,72.44034292579043,0.0,90948.0,984.0,0
1311,Florida,Hernando,410.03,695,37.0,58,75.23071042428877,5.2,57734.0,1001.0,0
1312,Florida,Hernando,410.04,1920,98.0,108,73.60345110031126,5.1,74828.0,1101.0,0
1313,Florida,Hernando,410.05,715,98.0,95,94.61857697,13.6,73009.0,1054.0,1
1314,Florida,Hernando,410.06,2008,219.0,231,86.49593185169006,10.9,76630.0,1249.0,0
1315,Florida,Hernando,411.03,1119,177.0,161,80.17255501556272,15.8,55661.0,941.0,1
1316,Florida,Hernando,411.04,956,75.0,104,95.61513678807404,7.8,64779.0,994.0,0
1317,Florida,Hillsborough,9612.02,676,138.0,387,0.0,20.3,61230.0,660.0,0
1318,Florida,Hillsborough,9613.01,2053,31.0,180,0.0,1.5,79057.0,792.0,0
1319,Florida,Hillsborough,9613.03,322,88.0,485,0.0,27.3,56750.0,469.0,0
1320,Florida,Hillsborough,9613.04,978,91.0,601,0.0,9.3,75444.0,747.0,0
1321,Florida,Hillsborough,9614.01,994,67.0,281,77.35215420739365,6.7,69167.0,699.0,0
1322,Florida,Hillsborough,9614.02,704,15.0,576,75.86960083001145,2.1,68520.0,486.0,0
1323,Florida,Hillsborough,9615,1243,46.0,1078,74.38158685087096,3.7,63036.0,814.0,0
1324,Florida,Hillsborough,9616.01,313,21.0,315,0.0,6.7,70114.0,616.0,0
1325,Florida,Hillsborough,9616.02,283,4.0,406,71.93796756402556,1.4,143188.0,1114.0,0
1326,Florida,Hillsborough,9616.04,479,129.0,355,0.0,26.9,54205.0,804.0,0
1327,Florida,Hillsborough,9616.05,1062,161.0,439,0.0,15.1,68462.0,865.0,0
1328,Florida,Hillsborough,9617.01,936,94.0,591,74.50172008955387,10.0,49369.0,524.0,0
1329,Florida,Hillsborough,9617.02,467,34.0,161,83.83388849,7.1,40910.0,800.0,0
1330,Florida,Hillsborough,1.01,777,157.0,175,70.76120788510893,20.1,62610.0,1258.0,0
1331,Florida,Hillsborough,1.02,1234,374.0,153,71.46562551193142,30.3,46085.0,1027.0,0
1332,Florida,Hillsborough,2.01,492,183.0,215,82.64347731119969,37.0,25991.0,913.0,1
1333,Florida,Hillsborough,2.02,1232,444.0,185,84.43728498880577,36.0,34219.0,1208.0,1
1334,Florida,Hillsborough,3.01,1035,406.0,139,83.19772838966854,39.2,42887.0,1080.0,1
1335,Florida,Hillsborough,3.02,581,88.0,0,81.57319937,15.1,45065.0,1337.0,1
1336,Florida,Hillsborough,4.01,556,103.0,139,82.37317752416317,18.5,65236.0,1147.0,1
1337,Florida,Hillsborough,4.02,737,205.0,115,0.0,27.7,60101.0,978.0,0
1338,Florida,Hillsborough,5,1184,165.0,66,0.0,13.9,78692.0,1365.0,0
1339,Florida,Hillsborough,6.01,1150,212.0,278,0.0,18.4,52292.0,1225.0,0
1340,Florida,Hillsborough,6.02,554,84.0,87,0.0,15.0,44219.0,765.0,0
1341,Florida,Hillsborough,7.01,748,347.0,89,0.0,46.3,26563.0,1231.0,0
1342,Florida,Hillsborough,7.02,574,174.0,146,0.0,30.3,34609.0,962.0,0
1343,Florida,Hillsborough,8,1023,126.0,105,0.0,12.3,58803.0,1257.0,0
1344,Florida,Hillsborough,9.01,561,165.0,64,80.60394255,29.4,40136.0,1215.0,1
1345,Florida,Hillsborough,9.02,804,360.0,304,85.89526565827555,44.7,34787.0,1167.0,1
1346,Florida,Hillsborough,10.01,971,227.0,42,0.0,23.3,35634.0,1087.0,0
1347,Florida,Hillsborough,10.02,1342,230.0,195,72.16458253699558,17.1,52143.0,593.0,0
1348,Florida,Hillsborough,11,508,80.0,53,86.15191394091629,15.6,71250.0,1224.0,1
1349,Florida,Hillsborough,12,759,162.0,103,78.59444110741003,21.3,61809.0,1012.0,0
1350,Florida,Hillsborough,13,1198,183.0,96,82.46327745317532,15.2,57941.0,1065.0,1
1351,Florida,Hillsborough,14,1088,98.0,180,0.0,9.0,67297.0,1067.0,0
1352,Florida,Hillsborough,15,588,110.0,48,0.0,18.7,117823.0,1753.0,0
1353,Florida,Hillsborough,16,530,88.0,95,0.0,16.6,135625.0,1492.0,0
1354,Florida,Hillsborough,17,1147,120.0,132,0.0,10.4,90273.0,1503.0,0
1355,Florida,Hillsborough,18,1178,176.0,129,0.0,14.9,49157.0,1121.0,0
1356,Florida,Hillsborough,19,583,135.0,118,0.0,23.0,58875.0,1030.0,0
1357,Florida,Hillsborough,20,586,139.0,47,0.0,23.7,47091.0,1052.0,0
1358,Florida,Hillsborough,21,478,43.0,219,0.0,8.8,82115.0,1539.0,0
1359,Florida,Hillsborough,22,359,22.0,69,87.30683121279965,6.1,90563.0,1177.0,0
1360,Florida,Hillsborough,23,724,19.0,118,79.23333151313274,2.5,127679.0,1319.0,0
1361,Florida,Hillsborough,24,1148,182.0,108,0.0,15.8,67792.0,1253.0,0
1362,Florida,Hillsborough,25,1308,76.0,233,80.34729427182873,5.8,54397.0,1098.0,0
1363,Florida,Hillsborough,26,133,29.0,96,84.32534265276034,21.8,44083.0,828.0,1
1364,Florida,Hillsborough,27.01,952,158.0,123,71.23081963632393,16.5,63679.0,1010.0,0
1365,Florida,Hillsborough,27.02,777,157.0,43,0.0,20.1,78047.0,1197.0,0
1366,Florida,Hillsborough,28,678,45.0,115,74.34336263856275,6.6,136250.0,1564.0,0
1367,Florida,Hillsborough,29,414,53.0,101,87.57713099983617,12.6,55000.0,1333.0,1
1368,Florida,Hillsborough,30,594,204.0,203,82.20662917,34.2,40109.0,951.0,1
1369,Florida,Hillsborough,31,581,146.0,233,0.0,25.1,41469.0,901.0,0
1370,Florida,Hillsborough,32,392,137.0,172,0.0,34.9,33008.0,960.0,0
1371,Florida,Hillsborough,33,553,144.0,170,0.0,25.9,38171.0,881.0,0
1372,Florida,Hillsborough,34,660,239.0,184,88.11773057390924,36.1,40074.0,988.0,1
1373,Florida,Hillsborough,35,519,188.0,151,89.51837492491674,36.2,48042.0,1101.0,1
1374,Florida,Hillsborough,36,869,240.0,96,89.37912958007973,27.6,36875.0,1114.0,1
1375,Florida,Hillsborough,37,226,50.0,17,83.87211271,22.1,40250.0,1001.0,1
1376,Florida,Hillsborough,38,155,49.0,138,90.17637743679352,31.6,56094.0,1347.0,1
1377,Florida,Hillsborough,41,324,139.0,0,94.57489215311529,42.9,26875.0,949.0,1
1378,Florida,Hillsborough,42,302,32.0,98,84.35810626331022,10.3,106667.0,1588.0,0
1379,Florida,Hillsborough,43,141,107.0,204,0.0,75.2,23227.0,650.0,0
1380,Florida,Hillsborough,44,380,171.0,78,79.15415279,45.0,36034.0,944.0,0
1381,Florida,Hillsborough,45,932,56.0,248,92.40430295418555,6.0,68712.0,1282.0,0
1382,Florida,Hillsborough,46.01,563,91.0,430,0.0,16.0,94844.0,1869.0,0
1383,Florida,Hillsborough,47,547,68.0,148,79.92682793643861,12.4,82232.0,1348.0,0
1384,Florida,Hillsborough,48,922,48.0,53,72.81985474799323,5.1,100952.0,1376.0,0
1385,Florida,Hillsborough,49.01,399,32.0,227,79.73570687489762,7.8,64726.0,1389.0,0
1386,Florida,Hillsborough,49.02,356,19.0,332,91.66439141593403,5.3,180313.0,2215.0,0
1387,Florida,Hillsborough,50,485,66.0,301,84.04139136132801,13.6,65186.0,1640.0,1
1388,Florida,Hillsborough,51.01,439,22.0,285,85.39289029651067,4.8,132430.0,2152.0,0
1389,Florida,Hillsborough,51.02,892,9.0,407,86.44405613498608,0.9,221250.0,2403.0,0
1390,Florida,Hillsborough,53.01,645,0.0,401,83.97859444110742,0.0,150947.0,2290.0,0
1391,Florida,Hillsborough,53.02,348,78.0,89,81.26740567,22.4,44063.0,1038.0,1
1392,Florida,Hillsborough,54.01,1501,20.0,271,78.54256539070606,1.3,187411.0,1766.0,0
1393,Florida,Hillsborough,55,595,14.0,145,89.04330257194343,2.2,139531.0,2184.0,0
1394,Florida,Hillsborough,57,1063,70.0,274,87.08567684158794,6.5,153227.0,1680.0,0
1395,Florida,Hillsborough,58,1254,0.0,102,81.80527494129853,0.0,181944.0,1887.0,0
1396,Florida,Hillsborough,59,1676,0.0,109,80.75137880194397,0.0,174651.0,2225.0,0
1397,Florida,Hillsborough,60,1443,0.0,369,90.77158302844973,0.0,244145.0,2701.0,0
1398,Florida,Hillsborough,61.03,894,70.0,300,92.0220608311036,7.8,178382.0,1637.0,0
1399,Florida,Hillsborough,62,1160,9.0,140,88.65013924534483,0.7,183214.0,2231.0,0
1400,Florida,Hillsborough,63,1308,117.0,56,0.0,8.9,185250.0,2312.0,0
1401,Florida,Hillsborough,64,1262,0.0,51,0.0,0.0,221429.0,2747.0,0
1402,Florida,Hillsborough,65.01,775,69.0,85,0.0,8.8,80461.0,1365.0,0
1403,Florida,Hillsborough,65.04,167,19.0,168,0.0,10.8,66058.0,1102.0,0
1404,Florida,Hillsborough,66,814,30.0,161,73.84098728,3.6,73333.0,1363.0,0
1405,Florida,Hillsborough,67,1489,51.0,143,0.0,3.4,234571.0,2766.0,0
1406,Florida,Hillsborough,68.01,1175,58.0,168,0.0,4.9,142760.0,1461.0,0
1407,Florida,Hillsborough,68.02,782,48.0,237,0.0,6.1,148333.0,1686.0,0
1408,Florida,Hillsborough,69,1560,105.0,57,72.33386119,6.7,97000.0,1670.0,0
1409,Florida,Hillsborough,70.01,1044,107.0,132,0.0,10.2,70091.0,1274.0,0
1410,Florida,Hillsborough,70.02,769,174.0,117,0.0,22.5,56118.0,1217.0,0
1411,Florida,Hillsborough,71.02,943,31.0,95,0.0,3.2,139261.0,1939.0,0
1412,Florida,Hillsborough,71.03,973,65.0,95,0.0,6.6,100160.0,1631.0,0
1413,Florida,Hillsborough,72,997,5.0,296,0.0,0.5,112442.0,1797.0,0
1414,Florida,Hillsborough,73,453,10.0,104,72.39665811172392,2.2,89517.0,2432.0,0
1415,Florida,Hillsborough,101.05,1272,175.0,110,75.13788019439743,13.7,79127.0,786.0,0
1416,Florida,Hillsborough,101.06,1048,137.0,206,76.18085513023534,13.0,87244.0,1080.0,0
1417,Florida,Hillsborough,101.07,1055,177.0,199,76.30917927,16.7,53750.0,892.0,0
1418,Florida,Hillsborough,101.08,594,18.0,299,75.62387375088734,3.0,80547.0,968.0,0
1419,Florida,Hillsborough,102.03,475,82.0,190,71.90520395347568,17.1,58750.0,1033.0,0
1420,Florida,Hillsborough,102.04,1221,153.0,128,73.15841205700868,12.5,49844.0,990.0,0
1421,Florida,Hillsborough,102.10,1313,120.0,124,73.84644787855622,9.1,130905.0,1609.0,0
1422,Florida,Hillsborough,102.11,1511,150.0,132,72.85261836,9.9,151193.0,1554.0,0
1423,Florida,Hillsborough,102.12,1495,56.0,170,0.0,3.7,125688.0,2000.0,0
1424,Florida,Hillsborough,102.13,515,67.0,78,0.0,13.0,90625.0,1293.0,0
1425,Florida,Hillsborough,102.15,2069,63.0,136,0.0,3.0,151328.0,2235.0,0
1426,Florida,Hillsborough,102.16,1683,41.0,41,76.51122153661333,2.4,135924.0,2024.0,0
1427,Florida,Hillsborough,102.17,1138,6.0,72,78.96849232785453,0.5,144851.0,1646.0,0
1428,Florida,Hillsborough,102.18,1523,212.0,34,0.0,13.9,102419.0,1623.0,0
1429,Florida,Hillsborough,103.03,629,50.0,175,0.0,7.8,63051.0,810.0,0
1430,Florida,Hillsborough,103.04,878,101.0,85,0.0,11.5,72143.0,1032.0,0
1431,Florida,Hillsborough,103.05,937,228.0,262,0.0,24.3,74952.0,1203.0,0
1432,Florida,Hillsborough,104.01,1344,182.0,181,0.0,13.5,47442.0,1217.0,0
1433,Florida,Hillsborough,104.02,1502,127.0,261,0.0,8.4,44016.0,1179.0,0
1434,Florida,Hillsborough,105.01,1805,264.0,77,0.0,14.6,51367.0,1200.0,0
1435,Florida,Hillsborough,105.02,650,64.0,102,0.0,9.8,77500.0,1177.0,0
1436,Florida,Hillsborough,106,773,4.0,21,0.0,0.5,93668.0,1351.0,0
1437,Florida,Hillsborough,107.01,1494,72.0,41,0.0,4.8,93315.0,1394.0,0
1438,Florida,Hillsborough,107.02,838,125.0,42,72.06902200622508,14.9,102365.0,1405.0,0
1439,Florida,Hillsborough,108.05,1335,425.0,231,0.0,31.8,35799.0,1000.0,0
1440,Florida,Hillsborough,108.08,493,155.0,151,0.0,31.4,29233.0,1177.0,0
1441,Florida,Hillsborough,108.09,339,44.0,172,0.0,12.7,58750.0,1170.0,0
1442,Florida,Hillsborough,108.10,784,26.0,199,0.0,3.3,72100.0,1410.0,0
1443,Florida,Hillsborough,108.11,1426,167.0,252,73.88194178998526,11.7,71506.0,1224.0,0
1444,Florida,Hillsborough,108.14,388,158.0,375,76.72964561,40.7,34667.0,1487.0,0
1445,Florida,Hillsborough,108.15,451,171.0,76,0.0,37.9,30489.0,1119.0,0
1446,Florida,Hillsborough,108.16,605,195.0,195,0.0,32.2,34163.0,1082.0,0
1447,Florida,Hillsborough,108.17,889,345.0,150,73.13383934909628,38.7,35164.0,950.0,0
1448,Florida,Hillsborough,108.19,257,47.0,118,78.56713809861846,17.9,50208.0,889.0,0
1449,Florida,Hillsborough,108.21,551,187.0,148,0.0,33.8,32122.0,1076.0,0
1450,Florida,Hillsborough,108.22,323,53.0,133,0.0,16.4,58431.0,1000.0,0
1451,Florida,Hillsborough,108.23,234,0.0,209,0.0,0.0,34729.0,1184.0,0
1452,Florida,Hillsborough,108.24,19,0.0,397,0.0,0.0,61563.0,939.0,0
1453,Florida,Hillsborough,110.03,1321,217.0,242,0.0,16.4,71597.0,1177.0,0
1454,Florida,Hillsborough,110.05,752,28.0,39,0.0,3.7,128750.0,1383.0,0
1455,Florida,Hillsborough,110.06,1766,69.0,86,0.0,3.9,108095.0,1467.0,0
1456,Florida,Hillsborough,110.07,957,28.0,91,76.27368536012669,2.9,121890.0,1140.0,0
1457,Florida,Hillsborough,110.08,1675,46.0,236,0.0,2.7,108818.0,1746.0,0
1458,Florida,Hillsborough,110.10,789,12.0,290,0.0,1.4,82567.0,1061.0,0
1459,Florida,Hillsborough,110.13,1048,102.0,153,0.0,9.7,104297.0,1460.0,0
1460,Florida,Hillsborough,110.16,1036,42.0,76,0.0,4.0,136023.0,1815.0,0
1461,Florida,Hillsborough,110.17,548,78.0,43,0.0,14.2,127917.0,1846.0,0
1462,Florida,Hillsborough,110.18,921,84.0,150,75.18156500846393,9.1,98798.0,1371.0,0
1463,Florida,Hillsborough,110.19,2891,73.0,158,77.55146617,2.5,136115.0,1784.0,0
1464,Florida,Hillsborough,111.03,1065,25.0,23,0.0,2.3,144489.0,1516.0,0
1465,Florida,Hillsborough,111.06,510,46.0,48,78.70365314,9.0,61932.0,1222.0,0
1466,Florida,Hillsborough,111.07,1890,197.0,213,77.46955714519741,10.4,90254.0,1556.0,0
1467,Florida,Hillsborough,111.08,417,11.0,58,74.76109867307377,2.6,132227.0,1058.0,0
1468,Florida,Hillsborough,111.09,1241,75.0,78,75.24982253044284,6.0,134476.0,1550.0,0
1469,Florida,Hillsborough,112.03,873,44.0,30,75.68121006934963,5.0,76458.0,1254.0,0
1470,Florida,Hillsborough,112.04,1464,179.0,197,76.10986730737726,12.2,84114.0,1221.0,0
1471,Florida,Hillsborough,112.05,851,21.0,79,73.40413913613281,2.4,122708.0,1042.0,0
1472,Florida,Hillsborough,112.06,762,186.0,158,74.23142030251732,24.4,49712.0,999.0,0
1473,Florida,Hillsborough,113.01,905,71.0,114,77.85179926827936,7.8,106716.0,1584.0,0
1474,Florida,Hillsborough,113.03,913,7.0,13,0.0,0.7,86458.0,1142.0,0
1475,Florida,Hillsborough,113.04,1619,47.0,22,0.0,2.9,154076.0,1295.0,0
1476,Florida,Hillsborough,114.07,623,14.0,82,0.0,2.1,123036.0,1370.0,0
1477,Florida,Hillsborough,114.08,710,47.0,0,0.0,6.5,106087.0,1356.0,0
1478,Florida,Hillsborough,114.09,801,0.0,52,0.0,0.0,137375.0,1657.0,0
1479,Florida,Hillsborough,114.10,1785,25.0,129,0.0,1.4,122802.0,1780.0,0
1480,Florida,Hillsborough,114.11,603,13.0,0,75.87233113089064,2.0,87427.0,1680.0,0
1481,Florida,Hillsborough,114.12,675,52.0,99,81.21552995140064,7.7,92415.0,1376.0,0
1482,Florida,Hillsborough,114.13,1577,207.0,245,77.47774804783487,13.1,82371.0,1560.0,0
1483,Florida,Hillsborough,114.14,2012,407.0,133,0.0,20.2,62132.0,1486.0,0
1484,Florida,Hillsborough,114.15,1360,0.0,71,0.0,0.0,99204.0,1435.0,0
1485,Florida,Hillsborough,114.16,1589,96.0,171,0.0,6.0,75813.0,1375.0,0
1486,Florida,Hillsborough,114.17,1166,62.0,107,0.0,5.3,58825.0,1464.0,0
1487,Florida,Hillsborough,114.18,1063,101.0,93,75.91328564407797,9.5,103681.0,1096.0,0
1488,Florida,Hillsborough,115.04,770,38.0,55,74.61366243,4.9,170326.0,1868.0,0
1489,Florida,Hillsborough,115.06,2298,145.0,224,75.14880139791404,6.3,134375.0,1855.0,0
1490,Florida,Hillsborough,115.09,2160,72.0,105,77.60061158739693,3.3,164412.0,2097.0,0
1491,Florida,Hillsborough,115.10,1475,21.0,44,76.60951236826297,1.4,175855.0,2063.0,0
1492,Florida,Hillsborough,115.12,1244,39.0,64,84.15879429913177,3.1,170645.0,1999.0,0
1493,Florida,Hillsborough,115.14,1933,43.0,2,81.96090209141046,2.2,119621.0,1769.0,0
1494,Florida,Hillsborough,115.15,1254,11.0,28,79.09135587,0.8,123476.0,1618.0,0
1495,Florida,Hillsborough,115.16,811,0.0,57,88.78392398842352,0.0,108576.0,1640.0,0
1496,Florida,Hillsborough,115.18,1244,52.0,74,88.23513351171299,4.1,146667.0,2014.0,0
1497,Florida,Hillsborough,115.19,618,5.0,0,85.30006006661932,0.8,155417.0,1883.0,0
1498,Florida,Hillsborough,115.20,1542,13.0,103,87.32048271719542,0.8,155417.0,2316.0,0
1499,Florida,Hillsborough,115.21,1198,106.0,0,83.30147982307649,8.8,77673.0,1284.0,0
1500,Florida,Hillsborough,115.22,1514,60.0,43,90.91082837328672,3.9,175192.0,1747.0,0
1501,Florida,Hillsborough,115.23,568,3.0,0,94.09162889750448,0.5,147333.0,2105.0,0
1502,Florida,Hillsborough,115.24,1081,50.0,34,93.63566865068532,4.6,77750.0,1470.0,0
1503,Florida,Hillsborough,115.25,1133,123.0,103,93.14421449243709,10.8,172981.0,2415.0,0
1504,Florida,Hillsborough,115.26,1226,54.0,64,91.27941899197292,4.4,106277.0,1555.0,0
1505,Florida,Hillsborough,115.27,1184,24.0,90,86.53415606399825,2.0,159935.0,1851.0,0
1506,Florida,Hillsborough,115.28,1721,21.0,13,88.32796374160432,1.2,151941.0,2434.0,0
1507,Florida,Hillsborough,116.03,1189,67.0,117,77.54873587069294,5.6,91790.0,1500.0,0
1508,Florida,Hillsborough,116.05,1664,267.0,31,77.36307541091027,16.0,53146.0,1273.0,0
1509,Florida,Hillsborough,116.10,1704,135.0,310,74.86211980560257,7.9,55729.0,1015.0,0
1510,Florida,Hillsborough,116.11,1002,27.0,140,77.18560585376508,2.6,65366.0,1161.0,0
1511,Florida,Hillsborough,116.12,1708,103.0,220,0.0,6.0,78085.0,1472.0,0
1512,Florida,Hillsborough,116.13,1361,173.0,160,71.95434937,12.7,60493.0,1170.0,0
1513,Florida,Hillsborough,116.14,2093,492.0,121,73.52700267569486,23.5,60461.0,1229.0,0
1514,Florida,Hillsborough,116.15,1219,76.0,180,71.74138590072626,6.2,66224.0,1495.0,0
1515,Florida,Hillsborough,116.16,2800,244.0,370,0.0,8.7,87073.0,1180.0,0
1516,Florida,Hillsborough,116.17,1056,102.0,193,78.40332004586905,9.6,62225.0,1305.0,0
1517,Florida,Hillsborough,117.08,1166,116.0,129,74.05941134713045,9.9,106786.0,1938.0,0
1518,Florida,Hillsborough,117.12,1295,96.0,345,74.30513842625457,7.4,69550.0,1375.0,0
1519,Florida,Hillsborough,117.13,1159,62.0,149,75.94331895,5.3,76506.0,1614.0,0
1520,Florida,Hillsborough,117.14,653,48.0,131,0.0,7.2,102149.0,1448.0,0
1521,Florida,Hillsborough,117.15,661,28.0,12,0.0,4.1,56030.0,1240.0,0
1522,Florida,Hillsborough,117.16,1280,79.0,119,0.0,6.1,76569.0,1586.0,0
1523,Florida,Hillsborough,118.02,1274,81.0,24,73.72631463987331,6.3,68393.0,1086.0,0
1524,Florida,Hillsborough,118.04,1486,167.0,139,71.66493747610987,11.2,53587.0,1205.0,0
1525,Florida,Hillsborough,118.05,1170,38.0,32,76.11259760825642,3.2,64699.0,1425.0,0
1526,Florida,Hillsborough,118.06,621,109.0,40,0.0,17.4,46932.0,1008.0,0
1527,Florida,Hillsborough,119.05,355,63.0,94,0.0,17.7,64792.0,1258.0,0
1528,Florida,Hillsborough,119.07,784,80.0,110,0.0,10.2,80943.0,1471.0,0
1529,Florida,Hillsborough,119.09,867,112.0,37,75.74673729,12.9,63801.0,1114.0,0
1530,Florida,Hillsborough,119.10,857,106.0,0,70.88407142,12.3,43101.0,1132.0,0
1531,Florida,Hillsborough,119.11,1249,174.0,259,74.2341506,13.9,62092.0,1256.0,0
1532,Florida,Hillsborough,120.01,690,47.0,172,0.0,6.8,70397.0,1153.0,0
1533,Florida,Hillsborough,120.02,887,145.0,88,0.0,16.3,56641.0,1019.0,0
1534,Florida,Hillsborough,121.03,1638,127.0,141,0.0,7.7,64022.0,1303.0,0
1535,Florida,Hillsborough,121.06,1476,29.0,144,0.0,1.9,92100.0,1196.0,0
1536,Florida,Hillsborough,121.07,1152,270.0,183,0.0,23.4,44907.0,1120.0,0
1537,Florida,Hillsborough,121.08,1021,79.0,64,0.0,7.7,81713.0,1331.0,0
1538,Florida,Hillsborough,121.09,537,142.0,154,0.0,26.3,38031.0,1083.0,0
1539,Florida,Hillsborough,121.10,1322,156.0,34,0.0,11.8,67115.0,1174.0,0
1540,Florida,Hillsborough,122.06,1570,128.0,111,0.0,8.1,94046.0,1471.0,0
1541,Florida,Hillsborough,122.07,2154,287.0,94,0.0,13.3,79638.0,1303.0,0
1542,Florida,Hillsborough,122.08,1736,150.0,70,0.0,8.6,113587.0,1663.0,0
1543,Florida,Hillsborough,122.09,1475,164.0,40,0.0,11.1,114570.0,1782.0,0
1544,Florida,Hillsborough,122.10,1486,103.0,266,0.0,6.9,86645.0,1138.0,0
1545,Florida,Hillsborough,122.12,814,34.0,115,0.0,4.1,53013.0,1264.0,0
1546,Florida,Hillsborough,122.13,1328,28.0,86,0.0,2.1,96944.0,1524.0,0
1547,Florida,Hillsborough,123.01,1729,42.0,14,0.0,2.4,70394.0,1150.0,0
1548,Florida,Hillsborough,123.03,1036,48.0,81,0.0,4.6,69782.0,1197.0,0
1549,Florida,Hillsborough,123.04,1418,101.0,93,74.44165347021242,7.1,66188.0,1250.0,0
1550,Florida,Hillsborough,124.01,1207,227.0,119,0.0,18.8,65163.0,855.0,0
1551,Florida,Hillsborough,124.02,653,89.0,131,0.0,13.6,76964.0,1205.0,0
1552,Florida,Hillsborough,124.03,1373,161.0,144,0.0,11.7,83542.0,1157.0,0
1553,Florida,Hillsborough,125.01,1017,89.0,309,0.0,8.7,61964.0,905.0,0
1554,Florida,Hillsborough,125.03,1336,134.0,53,75.61568284824988,10.0,111333.0,1295.0,0
1555,Florida,Hillsborough,125.04,1062,34.0,0,77.54600556981377,3.2,104063.0,1859.0,0
1556,Florida,Hillsborough,126,1198,186.0,205,0.0,15.5,61250.0,1025.0,0
